相对路径,文件,通道,采样率,时长(秒),故障类别,外圈方位,采样点位,尺寸(inch),载荷,RPM,均值,标准差,RMS,峭度,偏度,峰值,峰值因子
48kHz_DE_data\B\0014\B014_1.mat,B014_1.mat,FE,48000.0,3.0,滚动体,,,0.014,1.0,1772,-9.83194381041015e-06,0.08235306502918197,0.0823530656160886,2.713356595081244,-0.07464687519101355,0.954674049671083,11.592453086343596
48kHz_DE_data\B\0014\B014_2.mat,B014_2.mat,DE,48000.0,3.0,滚动体,,,0.014,2.0,1748,-0.0008251668260812194,0.16539017527691113,0.16539223373066297,23.070227686146318,0.24337686315432133,2.9103422052123804,17.596607407526754
48kHz_DE_data\B\0014\B014_2.mat,B014_2.mat,FE,48000.0,3.0,滚动体,,,0.014,2.0,1748,-0.0002622941958805605,0.10141716311924892,0.10141750230311106,1.9144671353953342,-0.039200054325937185,1.0449043625970487,10.302998386551623
48kHz_DE_data\B\0014\B014_3.mat,B014_3.mat,DE,48000.0,3.0,滚动体,,,0.014,3.0,1725,-0.000425394773623316,0.17582736418080017,0.1758278787777443,13.226195055099907,0.3224942577845927,2.314439369187915,13.163096690221055
48kHz_DE_data\B\0014\B014_3.mat,B014_3.mat,FE,48000.0,3.0,滚动体,,,0.014,3.0,1725,-1.9454677696177802e-06,0.12398804663910598,0.12398804665436892,1.0484844271233236,0.0006273594200428137,0.8179625926394868,6.5971084690095365
48kHz_DE_data\B\0021\B021_0.mat,B021_0.mat,DE,48000.0,3.0,滚动体,,,0.021,0.0,1797,0.002696178590412482,0.3547402834621037,0.35475052937207163,0.3493874196711655,-0.0049517031919125735,2.1387655045626346,6.02892829602924
48kHz_DE_data\B\0021\B021_0.mat,B021_0.mat,FE,48000.0,3.0,滚动体,,,0.021,0.0,1797,0.01837112634044558,0.3502734074279258,0.3507548406425581,0.3852202015809074,-0.0030750100860230324,2.106359966614716,6.0052199500825525
48kHz_DE_data\B\0021\B021_1.mat,B021_1.mat,DE,48000.0,3.0,滚动体,,,0.021,1.0,1774,0.0016680087086993775,0.22855522364707437,0.2285613101761024,7.256765112504059,-3.71502888679086e-05,2.5038089243625454,10.95464898426337
48kHz_DE_data\B\0021\B021_1.mat,B021_1.mat,FE,48000.0,3.0,滚动体,,,0.021,1.0,1774,0.0005866618096001816,0.09436746572250453,0.09436928927869973,0.9218402237316026,0.004818685608969402,0.6881250818772684,7.291832831812864
48kHz_DE_data\B\0021\B021_2.mat,B021_2.mat,DE,48000.0,3.0,滚动体,,,0.021,2.0,1754,-0.0005471102534796967,0.35021999502610596,0.3502204223709907,11.955551985749793,0.04865052438477923,3.421039832843223,9.76824769293235
48kHz_DE_data\B\0021\B021_2.mat,B021_2.mat,FE,48000.0,3.0,滚动体,,,0.021,2.0,1754,0.0005665952732180789,0.10804813430013238,0.10804961987875326,1.6937237008177508,0.0024457823688109727,1.1086977523565513,10.261005578739331
48kHz_DE_data\B\0021\B021_3.mat,B021_3.mat,DE,48000.0,3.0,滚动体,,,0.021,3.0,1729,-0.0014701173160488559,0.3793095112033077,0.3793123601126322,13.188209457623476,0.05242361335253506,3.4296368060852793,9.041721722611122
48kHz_DE_data\B\0021\B021_3.mat,B021_3.mat,FE,48000.0,3.0,滚动体,,,0.021,3.0,1729,-0.0007522211183210988,0.11738830849354999,0.11739071857513995,0.5790991339489673,0.0014623090444569593,0.8506641162319574,7.246434186255199
48kHz_DE_data\IR\0007\IR007_0.mat,IR007_0.mat,DE,48000.0,3.0,内圈,,,0.007,0.0,1796,-0.0004154526345666798,0.5827469968244715,0.5827471449169288,3.0426945834511283,0.004757318927963821,3.492756679495063,5.9936058202275
48kHz_DE_data\IR\0007\IR007_0.mat,IR007_0.mat,FE,48000.0,3.0,内圈,,,0.007,0.0,1796,-0.00042469453793421544,0.4956600868521726,0.49566026879683817,0.4243132498575619,-0.2338646808942139,2.570153553501879,5.1853128348185935
48kHz_DE_data\IR\0007\IR007_1.mat,IR007_1.mat,DE,48000.0,3.0,内圈,,,0.007,1.0,1772,-0.0003395036753578211,0.27732230848023376,0.27732251629384785,4.354527984664835,-0.10062006031771482,1.5949426037394603,5.751219284515206
48kHz_DE_data\IR\0007\IR007_1.mat,IR007_1.mat,FE,48000.0,3.0,内圈,,,0.007,1.0,1772,0.0015114278905956303,0.23177012348021248,0.23177505161751427,0.42092331149797424,-0.15561600457065175,1.1288617332078892,4.87050580004093
48kHz_DE_data\IR\0007\IR007_2.mat,IR007_2.mat,DE,48000.0,3.0,内圈,,,0.007,2.0,1748,-0.0007428618676043923,0.280587124015915,0.2805881073874601,4.465529673672983,-0.08229001077380234,1.6793359891240147,5.985057616162768
48kHz_DE_data\IR\0007\IR007_2.mat,IR007_2.mat,FE,48000.0,3.0,内圈,,,0.007,2.0,1748,-0.00010614014070692559,0.233489869663759,0.23348989378842216,0.14148845696596668,-0.0383141980472209,1.0049772223629292,4.304157263755465
48kHz_DE_data\IR\0007\IR007_3.mat,IR007_3.mat,DE,48000.0,3.0,内圈,,,0.007,3.0,1721,-4.5023436836639214e-05,0.2792499037931283,0.27924990742269057,3.778469230062174,-0.156996173278366,1.5351486341163236,5.497400691319207
48kHz_DE_data\IR\0007\IR007_3.mat,IR007_3.mat,FE,48000.0,3.0,内圈,,,0.007,3.0,1721,-0.00024739702765645075,0.2230357415137875,0.22303587872334424,0.31450449897304456,-0.224909321085739,1.0105733644897776,4.530990127123458
48kHz_DE_data\IR\0014\IR014_0.mat,IR014_0.mat,DE,48000.0,1.3289166666666667,内圈,,,0.014,0.0,1796,-2.4263806894234627e-16,0.1781690031909218,0.1781690031909218,8.670065675006283,-0.09130431692110874,1.41223495930269,7.92637851708342
48kHz_DE_data\IR\0014\IR014_0.mat,IR014_0.mat,FE,48000.0,1.3289166666666667,内圈,,,0.014,0.0,1796,6.9341075595827175e-18,0.0931328868165423,0.0931328868165423,1.355323033894205,-0.07657427497740234,0.5147959056989916,5.527541594550394
48kHz_DE_data\IR\0014\IR014_1.mat,IR014_1.mat,DE,48000.0,3.0,内圈,,,0.014,1.0,1772,0.0011271667409206427,0.2599264793164348,0.2599289232746115,16.156819774133464,0.13834985769592995,2.9056314696483274,11.178561558455602
48kHz_DE_data\IR\0014\IR014_1.mat,IR014_1.mat,FE,48000.0,3.0,内圈,,,0.014,1.0,1772,4.551438234897835e-05,0.09215123629812579,0.09215124753812079,0.6317978610153214,0.014644944561656027,0.5647767513015408,6.1288020118002855
48kHz_DE_data\IR\0014\IR014_2.mat,IR014_2.mat,DE,48000.0,3.0,内圈,,,0.014,2.0,1751,0.0003257666042291508,0.23710775923652952,0.23710798302471492,17.248463730238694,0.131325051757933,2.651053651567192,11.18078614540304
48kHz_DE_data\IR\0014\IR014_2.mat,IR014_2.mat,FE,48000.0,3.0,内圈,,,0.014,2.0,1751,-2.462647312127686e-05,0.09502067942206481,0.09502068261328156,0.7356921745884271,-0.028229746453894807,0.5868875026473638,6.1764185070728095
48kHz_DE_data\IR\0014\IR014_3.mat,IR014_3.mat,DE,48000.0,3.0,内圈,,,0.014,3.0,1726,0.004625759430831108,0.2967083715354941,0.29674442773126636,9.696934316507907,0.410695707984098,2.6455133576669425,8.915123960011597
48kHz_DE_data\IR\0014\IR014_3.mat,IR014_3.mat,FE,48000.0,3.0,内圈,,,0.014,3.0,1726,0.00012567063274596116,0.09892330634221298,0.09892338616719129,0.9274928556777118,-0.010902004234297557,0.6034038095313954,6.099708399706185
48kHz_DE_data\IR\0021\IR021_0.mat,IR021_0.mat,DE,48000.0,3.0,内圈,,,0.021,0.0,1796,0.00013403153168224045,0.5810362275054396,0.5810362429644165,1.2306039008387355,-0.030238583384645315,3.0638240894419386,5.273034387339537
48kHz_DE_data\IR\0021\IR021_0.mat,IR021_0.mat,FE,48000.0,3.0,内圈,,,0.021,0.0,1796,2.216960190926904e-05,0.5739937841260226,0.5739937845541556,1.2553849226682399,-0.035996049480757034,3.017402512329182,5.2568557247931205
48kHz_DE_data\IR\0021\IR021_1.mat,IR021_1.mat,DE,48000.0,3.0,内圈,,,0.021,1.0,1774,0.00010157657732639825,0.5967236435424199,0.5967236521877963,0.873207090892989,0.019184277383378356,3.1757090510260446,5.321909127253112
48kHz_DE_data\IR\0021\IR021_1.mat,IR021_1.mat,FE,48000.0,3.0,内圈,,,0.021,1.0,1774,0.00022524987478568094,0.19257393952276158,0.19257407125784695,1.0311530407131215,0.12130853805417915,1.0302336657712503,5.3498046701823085
48kHz_DE_data\IR\0021\IR021_2.mat,IR021_2.mat,DE,48000.0,3.0,内圈,,,0.021,2.0,1752,0.0009621867063207027,0.7714484708924676,0.7714490709344228,0.6846438239284351,0.05975074433243902,3.428610406050089,4.444376868452459
48kHz_DE_data\IR\0021\IR021_2.mat,IR021_2.mat,FE,48000.0,3.0,内圈,,,0.021,2.0,1752,0.00030981389411162234,0.19034766254426821,0.1903479146739349,1.0460540812557415,0.06444557866515163,1.0604244377094236,5.57098006314346
48kHz_DE_data\IR\0021\IR021_3.mat,IR021_3.mat,DE,48000.0,3.0,内圈,,,0.021,3.0,1727,-8.740061700975349e-06,0.40305734946130095,0.40305734955606254,0.6147002358880651,0.04632280230849343,1.8312379124719573,4.543368119918738
48kHz_DE_data\IR\0021\IR021_3.mat,IR021_3.mat,FE,48000.0,3.0,内圈,,,0.021,3.0,1727,0.00021562920751728217,0.19405516518007063,0.19405528498090344,1.5704164105481118,0.0063066567428284506,1.312290825646911,6.76245857347328
48kHz_DE_data\OR\Centered\0007\OR007@6_0.mat,OR007@6_0.mat,DE,48000.0,3.0,外圈,6点位(Centered),,0.007,,1796,-0.000881195575229958,1.2463087773403707,1.2463090888625064,3.718054344158693,0.07661476685327495,6.52853247341551,5.2382932386171035
48kHz_DE_data\OR\Centered\0007\OR007@6_0.mat,OR007@6_0.mat,FE,48000.0,3.0,外圈,6点位(Centered),,0.007,,1796,0.0001899303432447156,0.23554901151506435,0.23554908808836258,0.5626557329944766,0.03368073433060148,1.0540598576365532,4.474905278517313
48kHz_DE_data\OR\Centered\0007\OR007@6_1.mat,OR007@6_1.mat,DE,48000.0,3.0,外圈,6点位(Centered),,0.007,,1774,-0.00111094408945672,1.0592384742506242,1.0592390568372938,3.8882230226014443,0.07330208777828627,5.264650830401284,4.9702197029258235
48kHz_DE_data\OR\Centered\0007\OR007@6_1.mat,OR007@6_1.mat,FE,48000.0,3.0,外圈,6点位(Centered),,0.007,,1774,0.0008658158675191991,0.21918032952340358,0.2191820396088699,0.7197293920690702,0.025598041089490195,1.0383780543597534,4.737514333805533
48kHz_DE_data\OR\Centered\0007\OR007@6_2.mat,OR007@6_2.mat,DE,48000.0,3.0,外圈,6点位(Centered),,0.007,,1750,-0.0005766257851962381,1.0229177973297852,1.0229179598537292,3.9700635114912313,0.0825010770096221,5.45691319727036,5.334653815297822
48kHz_DE_data\OR\Centered\0007\OR007@6_2.mat,OR007@6_2.mat,FE,48000.0,3.0,外圈,6点位(Centered),,0.007,,1750,4.056557620072227e-05,0.20224564755395408,0.20224565162218983,1.017703985394789,0.027727500721516203,1.052603827129231,5.204580759518996
48kHz_DE_data\OR\Centered\0007\OR007@6_3.mat,OR007@6_3.mat,DE,48000.0,3.0,外圈,6点位(Centered),,0.007,,1725,-0.0002137557021112996,0.9973657378537703,0.9973657607598607,4.394692810245372,0.08186755562976505,5.262557636850259,5.276457087158162
48kHz_DE_data\OR\Centered\0007\OR007@6_3.mat,OR007@6_3.mat,FE,48000.0,3.0,外圈,6点位(Centered),,0.007,,1725,-0.0005850431611316275,0.21520658150372757,0.21520737672770632,1.0347431299196854,0.06322031101919331,1.098658683896949,5.105116286450719
48kHz_DE_data\OR\Centered\0014\OR014@6_0.mat,OR014@6_0.mat,DE,48000.0,3.0,外圈,6点位(Centered),,0.014,,1796,0.03617297661332613,0.14797611326347238,0.15233323450131372,1.3983344873371504,-0.06811998842442364,1.115782069536403,7.324613523694203
48kHz_DE_data\OR\Centered\0014\OR014@6_0.mat,OR014@6_0.mat,FE,48000.0,3.0,外圈,6点位(Centered),,0.014,,1796,0.0015472101368616117,0.14546790937225026,0.14547613727460879,1.4709170700375447,-0.02282228550959194,1.098876280604033,7.553653136457243
48kHz_DE_data\OR\Centered\0014\OR014@6_1.mat,OR014@6_1.mat,DE,48000.0,3.0,外圈,6点位(Centered),,0.014,,1772,0.0014938101187771842,0.1354849660535098,0.13549320091868688,0.1287591135274253,-0.005975836088932762,0.623511974516213,4.601795295177943
48kHz_DE_data\OR\Centered\0014\OR014@6_1.mat,OR014@6_1.mat,FE,48000.0,3.0,外圈,6点位(Centered),,0.014,,1772,0.0009355612036825342,0.10204754588194852,0.10205183435536191,-0.19521601263337063,-0.005629075690857202,0.544845988051368,5.3389142046591855
48kHz_DE_data\OR\Centered\0014\OR014@6_2.mat,OR014@6_2.mat,DE,48000.0,3.0,外圈,6点位(Centered),,0.014,,1749,0.00025998505992429313,0.1566884529331777,0.15668866862292255,7.415168212721063,-0.013737755787438383,1.8891098277265908,12.05645465194939
48kHz_DE_data\OR\Centered\0014\OR014@6_2.mat,OR014@6_2.mat,FE,48000.0,3.0,外圈,6点位(Centered),,0.014,,1749,0.0001097286176176813,0.09149770429801558,0.09149777009401172,-0.05240853097189113,-0.024603903655749323,0.4354984190090318,4.759661558544736
48kHz_DE_data\OR\Centered\0014\OR014@6_3.mat,OR014@6_3.mat,DE,48000.0,3.0,外圈,6点位(Centered),,0.014,,1723,-0.0006710784032070901,0.15269207172019092,0.1526935464007146,0.024375674760022115,0.009551047220324932,0.6858107407121775,4.491419296218323
48kHz_DE_data\OR\Centered\0014\OR014@6_3.mat,OR014@6_3.mat,FE,48000.0,3.0,外圈,6点位(Centered),,0.014,,1723,0.0012675870255203247,0.09557058574755178,0.09557899160902157,0.006124607245037161,-0.010766160891577446,0.4345995970148837,4.54702011078617
48kHz_DE_data\OR\Centered\0021\OR021@6_0.mat,OR021@6_0.mat,DE,48000.0,3.0,外圈,6点位(Centered),,0.021,,1796,0.0007415630632648109,0.6690342955460419,0.6690347065231856,17.36029704281094,-0.2158977232625836,7.676813282304005,11.474461948616357
48kHz_DE_data\OR\Centered\0021\OR021@6_0.mat,OR021@6_0.mat,FE,48000.0,3.0,外圈,6点位(Centered),,0.021,,1796,0.0011353377545060168,0.6545785760846191,0.6545795606805824,18.10160216167034,-0.18685092570122228,7.560497929541824,11.550158886233765
48kHz_DE_data\OR\Centered\0021\OR021@6_1.mat,OR021@6_1.mat,DE,48000.0,3.0,外圈,6点位(Centered),,0.021,,1771,-0.00010668832126529129,0.6228715136081358,0.6228715227451709,17.86622994573536,-0.3251697135659939,6.653575043456511,10.682098635898981
48kHz_DE_data\OR\Centered\0021\OR021@6_1.mat,OR021@6_1.mat,FE,48000.0,3.0,外圈,6点位(Centered),,0.021,,1771,-0.00024293265855770437,0.21811840431157412,0.21811853959648622,12.254066968481224,0.3640636072855186,2.583761092028592,11.845673901945633
48kHz_DE_data\OR\Centered\0021\OR021@6_2.mat,OR021@6_2.mat,DE,48000.0,3.0,外圈,6点位(Centered),,0.021,,1747,0.000981838798234356,0.6150875256389793,0.6150883092728292,18.79364391969207,-0.342541077747619,7.177411849316753,11.66891280668632
48kHz_DE_data\OR\Centered\0021\OR021@6_2.mat,OR021@6_2.mat,FE,48000.0,3.0,外圈,6点位(Centered),,0.021,,1747,0.00039107085116008,0.22790751949988924,0.22790785502260125,11.833370855006235,0.2806688050595785,2.605947123743977,11.434213724162992
48kHz_DE_data\OR\Centered\0021\OR021@6_3.mat,OR021@6_3.mat,DE,48000.0,3.0,外圈,6点位(Centered),,0.021,,1719,0.000865762202425912,0.5786867724071316,0.5786874200318981,16.790129869531782,-0.2751143475361888,6.630612146332055,11.458020196752447
48kHz_DE_data\OR\Centered\0021\OR021@6_3.mat,OR021@6_3.mat,FE,48000.0,3.0,外圈,6点位(Centered),,0.021,,1719,-0.0010270800696308782,0.2390167348135526,0.23901894153895323,11.354532050247016,0.16878141027091995,2.7649084793825294,11.567737944032057
48kHz_DE_data\OR\Opposite\0007\OR007@12_0.mat,OR007@12_0.mat,DE,48000.0,2.7076875,外圈,12点位(Opposite),,0.007,,1796,9.403269283501237e-18,0.21087566058012194,0.21087566058012194,2.4940217359349663,0.02572711976891588,1.392106129080485,6.6015495825871096
48kHz_DE_data\OR\Opposite\0007\OR007@12_0.mat,OR007@12_0.mat,FE,48000.0,2.7076875,外圈,12点位(Opposite),,0.007,,1796,-4.974985493015189e-18,0.14632967176773043,0.14632967176773043,0.7101923293651531,-0.05224913845728055,0.8252924359025473,5.6399527582658475
48kHz_DE_data\OR\Opposite\0007\OR007@12_1.mat,OR007@12_1.mat,DE,48000.0,3.0,外圈,12点位(Opposite),,0.007,,1772,-0.00027599506259244004,0.26641343903024134,0.2664135819908487,7.766764692766829,0.022089779563870947,2.241903988963048,8.415126481952626
48kHz_DE_data\OR\Opposite\0007\OR007@12_1.mat,OR007@12_1.mat,FE,48000.0,3.0,外圈,12点位(Opposite),,0.007,,1772,0.0009912804430975983,0.1675969932512267,0.16759992477256247,2.34564097004945,0.01987139339374394,1.2757527040794612,7.611893059085148
48kHz_DE_data\OR\Opposite\0007\OR007@12_2.mat,OR007@12_2.mat,DE,48000.0,3.0,外圈,12点位(Opposite),,0.007,,1749,0.0017287081004722813,0.2621917232454316,0.26219742212711716,8.34639371536846,0.04136537034774303,2.1454822412799595,8.182697693495241
48kHz_DE_data\OR\Opposite\0007\OR007@12_2.mat,OR007@12_2.mat,FE,48000.0,3.0,外圈,12点位(Opposite),,0.007,,1749,-0.000882425561215942,0.15637612535723514,0.15637861508727083,1.612006661928607,0.0041121181693634535,1.005581928982933,6.430431222464427
48kHz_DE_data\OR\Opposite\0007\OR007@12_3.mat,OR007@12_3.mat,DE,48000.0,3.0,外圈,12点位(Opposite),,0.007,,1723,-0.0006681842908738757,0.2422371843490785,0.2422381059032951,7.329476988795916,0.023854213546549662,2.060541426157844,8.506264604712692
48kHz_DE_data\OR\Opposite\0007\OR007@12_3.mat,OR007@12_3.mat,FE,48000.0,3.0,外圈,12点位(Opposite),,0.007,,1723,-3.6216237109791776e-05,0.1505043977560218,0.15050440211342211,0.9275954446918968,0.018533476117800846,0.9703787775760213,6.447510929578864
48kHz_DE_data\OR\Opposite\0021\OR021@12_0.mat,OR021@12_0.mat,DE,48000.0,2.7197708333333335,外圈,12点位(Opposite),,0.021,,1796,-2.3077167957033948e-17,0.5936276560000826,0.5936276560000826,22.6428165714619,0.1538197125172347,5.6768949002954185,9.563056644878804
48kHz_DE_data\OR\Opposite\0021\OR021@12_0.mat,OR021@12_0.mat,FE,48000.0,2.7197708333333335,外圈,12点位(Opposite),,0.021,,1796,9.11656988868676e-18,0.13995872873932003,0.13995872873932003,6.351068003679623,0.15360681539652574,1.3290049418713559,9.495691721712424
48kHz_DE_data\OR\Opposite\0021\OR021@12_1.mat,OR021@12_1.mat,DE,48000.0,3.0,外圈,12点位(Opposite),,0.021,,1771,-0.0015011988303656357,0.5396596468373406,0.5396617348140699,19.88637353423129,0.15354947652426684,5.045721984632598,9.349786466463117
48kHz_DE_data\OR\Opposite\0021\OR021@12_1.mat,OR021@12_1.mat,FE,48000.0,3.0,外圈,12点位(Opposite),,0.021,,1771,-0.00029211756888000706,0.1349803626223332,0.13498067871488356,6.134373978233668,0.10579406510688151,1.107960511660918,8.208289676785789
48kHz_DE_data\OR\Opposite\0021\OR021@12_2.mat,OR021@12_2.mat,DE,48000.0,3.0,外圈,12点位(Opposite),,0.021,,1746,0.00034184544733542035,0.48015909883424746,0.4801592205213043,19.910610415280622,0.16842774111670006,5.1822476537251125,10.792769215384006
48kHz_DE_data\OR\Opposite\0021\OR021@12_2.mat,OR021@12_2.mat,FE,48000.0,3.0,外圈,12点位(Opposite),,0.021,,1746,6.515391174980744e-05,0.13518601030378655,0.1351860260044939,5.723461911963206,0.03136479698473434,1.34120932641175,9.921212761792148
48kHz_DE_data\OR\Opposite\0021\OR021@12_3.mat,OR021@12_3.mat,DE,48000.0,3.0,外圈,12点位(Opposite),,0.021,,1718,-0.000245624980631383,0.4234478515558128,0.4234479227943677,18.647795656659984,0.15313426231185645,4.103376315832484,9.690391887517041
48kHz_DE_data\OR\Opposite\0021\OR021@12_3.mat,OR021@12_3.mat,FE,48000.0,3.0,外圈,12点位(Opposite),,0.021,,1718,0.0013721515789958084,0.1411553219866209,0.14116199107798943,3.583477463414212,0.0035430145380388016,1.2360567101508022,8.756299771004954
48kHz_DE_data\OR\Orthogonal\0007\OR007@3_0.mat,OR007@3_0.mat,DE,48000.0,2.595875,外圈,3点位(Orthogonal),,0.007,,1797,1.49690589346099e-17,0.39897198525458,0.39897198525458,1.1587090426529372,0.07866254018089612,1.9518746248745236,4.892259850347768
48kHz_DE_data\OR\Orthogonal\0007\OR007@3_0.mat,OR007@3_0.mat,FE,48000.0,2.595875,外圈,3点位(Orthogonal),,0.007,,1797,2.4449462926529505e-18,0.17488567538092906,0.17488567538092906,0.10541349632119212,-0.008822513102410508,0.7712426389624565,4.409981762557547
48kHz_DE_data\OR\Orthogonal\0007\OR007@3_1.mat,OR007@3_1.mat,DE,48000.0,3.0,外圈,3点位(Orthogonal),,0.007,,1773,-0.0006119217921473531,0.4556989052213974,0.455699316071749,1.0880393669350914,0.05510130487188492,2.169287179066827,4.760347673476158
48kHz_DE_data\OR\Orthogonal\0007\OR007@3_1.mat,OR007@3_1.mat,FE,48000.0,3.0,外圈,3点位(Orthogonal),,0.007,,1773,5.201283016064487e-05,0.1981999748115642,0.19819998163632407,0.30714948446385915,0.059569465966905,1.0492974017695547,5.294134707312455
48kHz_DE_data\OR\Orthogonal\0007\OR007@3_2.mat,OR007@3_2.mat,DE,48000.0,3.0,外圈,3点位(Orthogonal),,0.007,,1750,0.00040944097230713927,0.4456246554835388,0.4456248435811591,1.3393287089669617,0.06166578965977796,2.050125052151794,4.600562741691973
48kHz_DE_data\OR\Orthogonal\0007\OR007@3_2.mat,OR007@3_2.mat,FE,48000.0,3.0,外圈,3点位(Orthogonal),,0.007,,1750,0.0005713693447871954,0.19574747595446668,0.195748309840654,0.29251278488884624,0.09526314604174375,0.9639764552412519,4.924571027080451
48kHz_DE_data\OR\Orthogonal\0007\OR007@3_3.mat,OR007@3_3.mat,DE,48000.0,3.0,外圈,3点位(Orthogonal),,0.007,,1724,-0.00022755843603454342,0.44353896157431943,0.44353901994894135,1.0905898497851805,0.047579742307809765,2.027157582371658,4.570415434035583
48kHz_DE_data\OR\Orthogonal\0007\OR007@3_3.mat,OR007@3_3.mat,FE,48000.0,3.0,外圈,3点位(Orthogonal),,0.007,,1724,0.00012006557922466177,0.19938440940562724,0.1993844455562522,0.3860957566936163,-0.0047446850869049505,1.0333910454403357,5.182907034484722
48kHz_DE_data\OR\Orthogonal\0021\OR021@3_0.mat,OR021@3_0.mat,DE,48000.0,2.6804791666666667,外圈,3点位(Orthogonal),,0.021,,1796,4.138431115473952e-18,0.4130805742400648,0.4130805742400648,5.355763108291153,-0.2453469915198397,3.255715248362,7.881550117314202
48kHz_DE_data\OR\Orthogonal\0021\OR021@3_0.mat,OR021@3_0.mat,FE,48000.0,2.6804791666666667,外圈,3点位(Orthogonal),,0.021,,1796,1.6567530737510399e-18,0.2286062111603134,0.2286062111603134,1.53294047332228,0.026678344369105052,1.3159157353785478,5.756255390872748
48kHz_DE_data\OR\Orthogonal\0021\OR021@3_1.mat,OR021@3_1.mat,DE,48000.0,3.0,外圈,3点位(Orthogonal),,0.021,,1770,-0.0004999206380956255,0.7647824105290973,0.7647825739223802,4.377995084035509,0.05232491975136253,5.821195998619577,7.611569872420216
48kHz_DE_data\OR\Orthogonal\0021\OR021@3_1.mat,OR021@3_1.mat,FE,48000.0,3.0,外圈,3点位(Orthogonal),,0.021,,1770,0.0001696650386420903,0.2277368633308858,0.22773692653150457,2.713278729201516,-0.15814101310299125,1.6243438688790066,7.132544965887642
48kHz_DE_data\OR\Orthogonal\0021\OR021@3_2.mat,OR021@3_2.mat,DE,48000.0,3.0,外圈,3点位(Orthogonal),,0.021,,1746,0.0005103487384856309,0.7192373987738959,0.7192375798377578,4.238338434366968,0.060920206371923906,4.775233119391144,6.639298686907209
48kHz_DE_data\OR\Orthogonal\0021\OR021@3_2.mat,OR021@3_2.mat,FE,48000.0,3.0,外圈,3点位(Orthogonal),,0.021,,1746,0.0011090857659151474,0.23594505533509183,0.2359476620107004,2.4821394605938885,-0.19665711197126157,1.7506596830843935,7.419694978816954
48kHz_DE_data\OR\Orthogonal\0021\OR021@3_3.mat,OR021@3_3.mat,DE,48000.0,3.0,外圈,3点位(Orthogonal),,0.021,,1719,-0.0005419407917823208,0.6738732880323139,0.6738735059514535,4.551508581481254,-0.09919814653603738,4.8690660919399305,7.225489723127211
48kHz_DE_data\OR\Orthogonal\0021\OR021@3_3.mat,OR021@3_3.mat,FE,48000.0,3.0,外圈,3点位(Orthogonal),,0.021,,1719,0.0003086879128599074,0.22013915165233397,0.22013936807948922,2.966332965227701,-0.253046991957101,1.6669710549673307,7.572344145030029
48kHz_Normal_data\N_0.mat,N_0.mat,DE,48000.0,3.0,正常,,正常位,,0.0,1796,-6.239739225320173e-05,0.07205326794461457,0.07205329496236089,-0.2401164664955897,-0.03804810533852875,0.29919574966148393,4.152422867237056
48kHz_Normal_data\N_0.mat,N_0.mat,FE,48000.0,3.0,正常,,正常位,,0.0,1796,-0.0005118988871615478,0.07804907038648289,0.07805074905896059,-0.26296125887748767,0.13536332249772506,0.3252932765926364,4.167714986910702
48kHz_Normal_data\N_1_(1772rpm).mat,N_1_(1772rpm).mat,DE,48000.0,3.0,正常,,正常位,,1.0,1772,-0.0016943760303868166,0.0651289741502284,0.06515101061375388,-0.11753003301610976,-0.17142355182481714,0.2816779486073099,4.323462459810954
48kHz_Normal_data\N_1_(1772rpm).mat,N_1_(1772rpm).mat,FE,48000.0,3.0,正常,,正常位,,1.0,1772,0.0002865806646190216,0.067306928365322,0.06730753846674174,-0.11190208237506649,0.1290905586818959,0.27436838028583116,4.076339538421883
48kHz_Normal_data\N_2_(1750rpm).mat,N_2_(1750rpm).mat,DE,48000.0,3.0,正常,,正常位,,2.0,1750,-0.0011951442747760211,0.06326255546366111,0.06327384367675419,-0.05997378211088966,-0.17637195563417626,0.34697509112265984,5.483704971287101
48kHz_Normal_data\N_2_(1750rpm).mat,N_2_(1750rpm).mat,FE,48000.0,3.0,正常,,正常位,,2.0,1750,-0.00021811801761883806,0.06529420012544934,0.06529456444063195,-0.13146280862224557,0.13284225065025465,0.279712050820765,4.283848942358575
48kHz_Normal_data\N_3.mat,N_3.mat,DE,48000.0,3.0,正常,,正常位,,3.0,1725,-0.0009795367101153318,0.06443216134426238,0.06443960666903177,-0.06899228686919567,-0.12868885459810278,0.268012360376782,4.1591247096420085
48kHz_Normal_data\N_3.mat,N_3.mat,FE,48000.0,3.0,正常,,正常位,,3.0,1725,3.8117040817299215e-05,0.0755081766861775,0.07550818630704753,-0.003724885972482994,0.024502009855033754,0.33329828871675843,4.4140682622335765
